pt_graph coeff
0 0.5
0 0.5
0 0.5
0 0.5
0 0.5
0 0.5
0 0.5
0 0.5
0 0.5
0 0.5
0 0.5
0 0.5
0 0.5
0 0.5
1463 0.5
1463 0.5
1463 0.5
1463 0.5
1463 0.5
1463 0.5
1463 0.5
1463 0.5
1463 0.5
1463 0.5
1463 0.5
1463 0.5
1463 0.5
1463 0.5
1530 0.5
1530 0.5
1530 0.5
1530 0.5
1530 0.5
1530 0.05
1530 0.05
1530 0.05
1530 0.05
1530 0.5
1530 0.5
1530 0.5
1530 0.5
1530 0.5
1531 0.5
1531 0.5
1531 0.5
1531 0.5
1531 0.5
1531 0.5
1531 0.5
1531 0.5
1531 0.5
1531 0.5
1531 0.5
1531 0.5
1531 0.5
1531 0.5
1532 0.5
1532 0.5
1532 0.5
1532 0.5
1532 0.5
1532 0.5
1532 0.5
1532 0.5
1532 0.5
1532 0.5
1532 0.5
1532 0.5
1532 0.5
1532 0.5
1533 0.5
1533 0.5
1533 0.5
1533 0.5
1533 0.5
1533 0.5
1533 0.5
1533 0.5
1533 0.5
1533 0.5
1533 0.5
1533 0.5
1533 0.5
1533 0.5
1534 0.5
1534 0.5
1534 0.5
1534 0.5
1534 0.5
1534 0.5
1534 0.5
1534 0.5
1534 0.5
1534 0.5
1534 0.5
1534 0.5
1534 0.5
1534 0.5
1600 0.5
1600 0.5
1600 0.5
1600 0.5
1600 0.5
1600 0.05
1600 0.05
1600 0.05
1600 0.05
1600 0.5
1600 0.5
1600 0.5
1600 0.5
1600 0.5
1601 0.5
1601 0.5
1601 0.5
1601 0.5
1601 0.5
1601 0.05
1601 0.05
1601 0.05
1601 0.05
1601 0.5
1601 0.5
1601 0.5
1601 0.5
1601 0.5
1602 0.5
1602 0.5
1602 0.5
1602 0.5
1602 0.5
1602 0.5
1602 0.5
1602 0.5
1602 0.5
1602 0.5
1602 0.5
1602 0.5
1602 0.5
1602 0.5
1603 0.5
1603 0.5
1603 0.5
1603 0.5
1603 0.5
1603 0.5
1603 0.5
1603 0.5
1603 0.5
1603 0.5
1603 0.5
1603 0.5
1603 0.5
1603 0.5
1670 0.5
1670 0.5
1670 0.5
1670 0.5
1670 0.5
1670 0.05
1670 0.05
1670 0.05
1670 0.05
1670 0.5
1670 0.5
1670 0.5
1670 0.5
1670 0.5
1671 0.5
1671 0.5
1671 0.5
1671 0.5
1671 0.5
1671 0.05
1671 0.05
1671 0.05
1671 0.05
1671 0.5
1671 0.5
1671 0.5
1671 0.5
1671 0.5
1672 0.5
1672 0.5
1672 0.5
1672 0.5
1672 0.5
1672 0.5
1672 0.5
1672 0.5
1672 0.5
1672 0.5
1672 0.5
1672 0.5
1672 0.5
1672 0.5
1673 0.5
1673 0.5
1673 0.5
1673 0.5
1673 0.5
1673 0.5
1673 0.5
1673 0.5
1673 0.5
1673 0.5
1673 0.5
1673 0.5
1673 0.5
1673 0.5
1739 0.5
1739 0.5
1739 0.5
1739 0.5
1739 0.5
1739 0.05
1739 0.05
1739 0.05
1739 0.05
1739 0.5
1739 0.5
1739 0.5
1739 0.5
1739 0.5
1740 0.5
1740 0.5
1740 0.5
1740 0.5
1740 0.5
1740 0.05
1740 0.05
1740 0.05
1740 0.05
1740 0.5
1740 0.5
1740 0.5
1740 0.5
1740 0.5
1741 0.5
1741 0.5
1741 0.5
1741 0.5
1741 0.5
1741 0.05
1741 0.05
1741 0.05
1741 0.05
1741 0.5
1741 0.5
1741 0.5
1741 0.5
1741 0.5
1742 0.1
1742 0.1
1742 0.1
1742 0.1
1742 0.1
1742 0.5
1742 0.5
1742 0.5
1742 0.5
1742 0.5
1742 0.5
1742 0.5
1742 0.5
1742 0.5
1743 0.5
1743 0.5
1743 0.5
1743 0.5
1743 0.5
1743 0.5
1743 0.5
1743 0.5
1743 0.5
