pt_graph coeff
1463 0.5
1463 0.5
1463 0.5
1463 0.5
1463 0.5
1463 0.5
1463 0.1
1463 0.1
1463 0.1
1463 0.5
1463 0.5
1463 0.5
1463 0.5
1463 0.5
1529 0.5
1529 0.5
1529 0.5
1529 0.5
1529 0.5
1529 0.5
1529 0.5
1529 0.5
1529 0.5
1529 0.5
1529 0.5
1529 0.5
1529 0.5
1529 0.5
1530 0.5
1530 0.5
1530 0.5
1530 0.5
1530 0.5
1530 0.5
1530 0.1
1530 0.1
1530 0.1
1530 0.5
1530 0.5
1530 0.5
1530 0.5
1530 0.5
1531 0.5
1531 0.5
1531 0.5
1531 0.5
1531 0.5
1531 0.5
1531 0.1
1531 0.1
1531 0.1
1531 0.5
1531 0.5
1531 0.5
1531 0.5
1531 0.5
1532 0.5
1532 0.5
1532 0.5
1532 0.5
1532 0.5
1532 0.5
1532 0.1
1532 0.1
1532 0.1
1532 0.5
1532 0.5
1532 0.5
1532 0.5
1532 0.5
1533 0.5
1533 0.5
1533 0.5
1533 0.5
1533 0.5
1533 0.5
1533 0.1
1533 0.1
1533 0.1
1533 0.5
1533 0.5
1533 0.5
1533 0.5
1533 0.5
1534 0.5
1534 0.5
1534 0.5
1534 0.5
1534 0.5
1534 0.5
1534 0.1
1534 0.1
1534 0.1
1534 0.5
1534 0.5
1534 0.5
1534 0.5
1534 0.5
1600 0.5
1600 0.5
1600 0.5
1600 0.5
1600 0.5
1600 0.5
1600 0.1
1600 0.1
1600 0.1
1600 0.5
1600 0.5
1600 0.5
1600 0.5
1600 0.5
1601 0.5
1601 0.5
1601 0.5
1601 0.5
1601 0.5
1601 0.5
1601 0.1
1601 0.1
1601 0.1
1601 0.5
1601 0.5
1601 0.5
1601 0.5
1601 0.5
1602 0.5
1602 0.5
1602 0.5
1602 0.5
1602 0.5
1602 0.5
1602 0.1
1602 0.1
1602 0.1
1602 0.5
1602 0.5
1602 0.5
1602 0.5
1602 0.5
1603 0.5
1603 0.5
1603 0.5
1603 0.5
1603 0.5
1603 0.5
1603 0.1
1603 0.1
1603 0.1
1603 0.5
1603 0.5
1603 0.5
1603 0.5
1603 0.5
1670 0.5
1670 0.5
1670 0.5
1670 0.5
1670 0.5
1670 0.5
1670 0.1
1670 0.1
1670 0.1
1670 0.5
1670 0.5
1670 0.5
1670 0.5
1670 0.5
1671 0.5
1671 0.5
1671 0.5
1671 0.5
1671 0.5
1671 0.5
1671 0.1
1671 0.1
1671 0.1
1671 0.5
1671 0.5
1671 0.5
1671 0.5
1671 0.5
1672 0.5
1672 0.5
1672 0.5
1672 0.5
1672 0.5
1672 0.5
1672 0.1
1672 0.1
1672 0.1
1672 0.5
1672 0.5
1672 0.5
1672 0.5
1672 0.5
1673 0.5
1673 0.5
1673 0.5
1673 0.5
1673 0.5
1673 0.5
1673 0.1
1673 0.1
1673 0.1
1673 0.5
1673 0.5
1673 0.5
1673 0.5
1673 0.5
1739 0.5
1739 0.5
1739 0.5
1739 0.5
1739 0.5
1739 0.5
1739 0.5
1739 0.5
1739 0.5
1739 0.5
1739 0.5
1739 0.5
1739 0.5
1739 0.5
1740 0.5
1740 0.5
1740 0.5
1740 0.5
1740 0.5
1740 0.5
1740 0.1
1740 0.1
1740 0.1
1740 0.5
1740 0.5
1740 0.5
1740 0.5
1740 0.5
1741 0.5
1741 0.5
1741 0.5
1741 0.5
1741 0.5
1741 0.5
1741 0.1
1741 0.1
1741 0.1
1741 0.5
1741 0.5
1741 0.5
1741 0.5
1741 0.5
1742 0.5
1742 0.5
1742 0.5
1742 0.5
1742 0.5
1742 0.5
1742 0.1
1742 0.1
1742 0.1
1742 0.5
1742 0.5
1742 0.5
1742 0.5
1742 0.5
1743 0.5
1743 0.5
1743 0.5
1743 0.5
1743 0.5
1743 0.5
1743 0.1
1743 0.1
1743 0.1
1743 0.5
1743 0.5
1743 0.5
